nid,noflower,yesflower,tpi_zone,hsev,year,inout,nobs,yof,ys,b_ub,target,flower_year
4169,164,0,2,2,2020,outer,164,2005.0,15.0,burnt,438,2020
6369,84,5,2,2,2020,outer,89,2015.0,5.0,burnt,438,2020
245,5337,74,2,3,2020,outer,5411,2013.0,7.0,burnt,438,2020
4169,609,2,2,3,2020,outer,611,2005.0,15.0,burnt,438,2020
6369,209,3,2,3,2020,outer,212,2015.0,5.0,burnt,438,2020
245,1237,8,2,4,2020,outer,1245,2013.0,7.0,burnt,438,2020
4169,119,1,2,4,2020,outer,120,2005.0,15.0,burnt,438,2020
6369,203,13,2,4,2020,outer,216,2015.0,5.0,burnt,438,2020
245,183,3,2,5,2020,outer,186,2013.0,7.0,burnt,438,2020
245,1019,14,3,1,2020,outer,1033,2013.0,7.0,burnt,438,2020
4169,177,11,3,1,2020,outer,188,2005.0,15.0,burnt,438,2020
245,4299,31,3,2,2020,outer,4330,2013.0,7.0,burnt,438,2020
4169,53,0,3,2,2020,outer,53,2005.0,15.0,burnt,438,2020
245,3577,19,3,3,2020,outer,3596,2013.0,7.0,burnt,438,2020
4169,1174,0,3,3,2020,outer,1174,2005.0,15.0,burnt,438,2020
6369,122,4,3,3,2020,outer,126,2015.0,5.0,burnt,438,2020
245,904,0,3,4,2020,outer,904,2013.0,7.0,burnt,438,2020
4169,1361,0,3,4,2020,outer,1361,2005.0,15.0,burnt,438,2020
6369,180,14,3,4,2020,outer,194,2015.0,5.0,burnt,438,2020
4169,342,0,3,5,2020,outer,342,2005.0,15.0,burnt,438,2020
245,1018,1,4,2,2020,outer,1019,2013.0,7.0,burnt,438,2020
245,1936,2,4,3,2020,outer,1938,2013.0,7.0,burnt,438,2020
6369,166,18,4,3,2020,outer,184,2015.0,5.0,burnt,438,2020
245,307,3,4,4,2020,outer,310,2013.0,7.0,burnt,438,2020
6369,354,21,4,4,2020,outer,375,2015.0,5.0,burnt,438,2020
5773,237,41,1,2,2020,outer,278,2010.0,10.0,burnt,458,2020
5773,1106,70,1,3,2020,outer,1176,2010.0,10.0,burnt,458,2020
5773,640,15,1,4,2020,outer,655,2010.0,10.0,burnt,458,2020
5773,504,18,1,5,2020,outer,522,2010.0,10.0,burnt,458,2020
5773,82,11,2,2,2020,outer,93,2010.0,10.0,burnt,458,2020
5773,552,26,2,3,2020,outer,578,2010.0,10.0,burnt,458,2020
5773,464,3,2,4,2020,outer,467,2010.0,10.0,burnt,458,2020
5773,514,4,2,5,2020,outer,518,2010.0,10.0,burnt,458,2020
5773,202,3,3,2,2020,outer,205,2010.0,10.0,burnt,458,2020
5773,941,14,3,3,2020,outer,955,2010.0,10.0,burnt,458,2020
5773,634,2,3,4,2020,outer,636,2010.0,10.0,burnt,458,2020
5773,283,15,3,5,2020,outer,298,2010.0,10.0,burnt,458,2020
5773,120,5,4,2,2020,outer,125,2010.0,10.0,burnt,458,2020
5773,901,12,4,3,2020,outer,913,2010.0,10.0,burnt,458,2020
5773,1452,0,4,4,2020,outer,1452,2010.0,10.0,burnt,458,2020
5773,775,5,4,5,2020,outer,780,2010.0,10.0,burnt,458,2020
5759,398,3,1,1,2020,outer,401,2010.0,10.0,burnt,627,2020
5759,578,1,1,2,2020,outer,579,2010.0,10.0,burnt,627,2020
5759,1508,1,1,3,2020,outer,1509,2010.0,10.0,burnt,627,2020
5759,521,2,1,4,2020,outer,523,2010.0,10.0,burnt,627,2020
5759,1013,2,2,1,2020,outer,1015,2010.0,10.0,burnt,627,2020
5759,1221,0,2,2,2020,outer,1221,2010.0,10.0,burnt,627,2020
5759,2008,1,2,3,2020,outer,2009,2010.0,10.0,burnt,627,2020
5759,573,0,2,4,2020,outer,573,2010.0,10.0,burnt,627,2020
5759,1909,1,3,1,2020,outer,1910,2010.0,10.0,burnt,627,2020
5759,1479,2,3,2,2020,outer,1481,2010.0,10.0,burnt,627,2020
5759,984,0,3,3,2020,outer,984,2010.0,10.0,burnt,627,2020
5759,307,0,3,4,2020,outer,307,2010.0,10.0,burnt,627,2020
5759,1804,2,4,1,2020,outer,1806,2010.0,10.0,burnt,627,2020
5759,2127,5,4,2,2020,outer,2132,2010.0,10.0,burnt,627,2020
5759,1745,4,4,3,2020,outer,1749,2010.0,10.0,burnt,627,2020
5759,603,6,4,4,2020,outer,609,2010.0,10.0,burnt,627,2020
0,4133,2,1,1,2020,outer,4135,2004.0,16.0,unburnt,627,2020
0,8450,3,2,1,2020,outer,8453,2004.0,16.0,unburnt,627,2020
0,6264,1,3,1,2020,outer,6265,2004.0,16.0,unburnt,627,2020
0,4042,10,4,1,2020,outer,4052,2004.0,16.0,unburnt,627,2020
5945,1157,128,2,1,2020,outer,1285,2011.0,9.0,burnt,635,2020
5945,582,23,2,2,2020,outer,605,2011.0,9.0,burnt,635,2020
5945,95,25,2,3,2020,outer,120,2011.0,9.0,burnt,635,2020
5945,62,6,2,4,2020,outer,68,2011.0,9.0,burnt,635,2020
5945,1803,33,3,1,2020,outer,1836,2011.0,9.0,burnt,635,2020
5945,3037,52,3,2,2020,outer,3089,2011.0,9.0,burnt,635,2020
5945,352,24,3,3,2020,outer,376,2011.0,9.0,burnt,635,2020
5945,73,1,3,5,2020,outer,74,2011.0,9.0,burnt,635,2020
5945,705,25,4,1,2020,outer,730,2011.0,9.0,burnt,635,2020
5945,141,7,4,2,2020,outer,148,2011.0,9.0,burnt,635,2020
373,59,4,1,1,2020,outer,63,2014.0,6.0,burnt,636,2020
4379,324,1,1,1,2020,outer,325,2005.0,15.0,burnt,636,2020
373,250,5,1,2,2020,outer,255,2014.0,6.0,burnt,636,2020
4169,84,4,1,2,2020,outer,88,2005.0,15.0,burnt,636,2020
373,384,18,1,3,2020,outer,402,2014.0,6.0,burnt,636,2020
4169,944,139,1,3,2020,outer,1083,2005.0,15.0,burnt,636,2020
4169,326,72,1,4,2020,outer,398,2005.0,15.0,burnt,636,2020
4169,1257,61,1,5,2020,outer,1318,2005.0,15.0,burnt,636,2020
373,521,13,2,1,2020,outer,534,2014.0,6.0,burnt,636,2020
640,880,98,2,1,2020,outer,978,2015.0,5.0,burnt,636,2020
4169,933,94,2,1,2020,outer,1027,2005.0,15.0,burnt,636,2020
4379,231,13,2,1,2020,outer,244,2005.0,15.0,burnt,636,2020
373,2306,46,2,2,2020,outer,2352,2014.0,6.0,burnt,636,2020
640,6404,230,2,2,2020,outer,6634,2015.0,5.0,burnt,636,2020
4169,708,70,2,2,2020,outer,778,2005.0,15.0,burnt,636,2020
373,2299,51,2,3,2020,outer,2350,2014.0,6.0,burnt,636,2020
640,4561,106,2,3,2020,outer,4667,2015.0,5.0,burnt,636,2020
4169,8491,471,2,3,2020,outer,8962,2005.0,15.0,burnt,636,2020
640,145,13,2,4,2020,outer,158,2015.0,5.0,burnt,636,2020
4169,9457,457,2,4,2020,outer,9914,2005.0,15.0,burnt,636,2020
640,45,34,2,5,2020,outer,79,2015.0,5.0,burnt,636,2020
4169,7078,243,2,5,2020,outer,7321,2005.0,15.0,burnt,636,2020
373,2058,10,3,1,2020,outer,2068,2014.0,6.0,burnt,636,2020
640,216,25,3,1,2020,outer,241,2015.0,5.0,burnt,636,2020
4169,201,25,3,1,2020,outer,226,2005.0,15.0,burnt,636,2020
373,6420,17,3,2,2020,outer,6437,2014.0,6.0,burnt,636,2020
640,5412,40,3,2,2020,outer,5452,2015.0,5.0,burnt,636,2020
4169,337,53,3,2,2020,outer,390,2005.0,15.0,burnt,636,2020
373,3583,18,3,3,2020,outer,3601,2014.0,6.0,burnt,636,2020
640,9961,161,3,3,2020,outer,10122,2015.0,5.0,burnt,636,2020
4169,2801,227,3,3,2020,outer,3028,2005.0,15.0,burnt,636,2020
640,1595,31,3,4,2020,outer,1626,2015.0,5.0,burnt,636,2020
4169,4879,136,3,4,2020,outer,5015,2005.0,15.0,burnt,636,2020
4169,3525,75,3,5,2020,outer,3600,2005.0,15.0,burnt,636,2020
373,668,7,4,1,2020,outer,675,2014.0,6.0,burnt,636,2020
640,453,2,4,1,2020,outer,455,2015.0,5.0,burnt,636,2020
373,2088,6,4,2,2020,outer,2094,2014.0,6.0,burnt,636,2020
640,870,5,4,2,2020,outer,875,2015.0,5.0,burnt,636,2020
373,406,0,4,3,2020,outer,406,2014.0,6.0,burnt,636,2020
640,2614,28,4,3,2020,outer,2642,2015.0,5.0,burnt,636,2020
4169,461,30,4,3,2020,outer,491,2005.0,15.0,burnt,636,2020
640,661,14,4,4,2020,outer,675,2015.0,5.0,burnt,636,2020
4169,408,36,4,4,2020,outer,444,2005.0,15.0,burnt,636,2020
4169,110,5,4,5,2020,outer,115,2005.0,15.0,burnt,636,2020
246,706,18,2,1,2020,outer,724,2013.0,7.0,burnt,638,2020
246,527,27,2,2,2020,outer,554,2013.0,7.0,burnt,638,2020
246,164,7,2,3,2020,outer,171,2013.0,7.0,burnt,638,2020
246,161,0,3,1,2020,outer,161,2013.0,7.0,burnt,638,2020
246,799,0,3,2,2020,outer,799,2013.0,7.0,burnt,638,2020
246,513,0,3,3,2020,outer,513,2013.0,7.0,burnt,638,2020
0,114,3,1,1,2020,outer,117,2004.0,16.0,unburnt,638,2020
0,2730,160,2,1,2020,outer,2890,2004.0,16.0,unburnt,638,2020
636,344,0,1,3,2020,outer,344,2015.0,5.0,burnt,640,2020
4169,54,1,1,3,2020,outer,55,2005.0,15.0,burnt,640,2020
636,243,0,1,4,2020,outer,243,2015.0,5.0,burnt,640,2020
636,152,23,2,1,2020,outer,175,2015.0,5.0,burnt,640,2020
4169,538,64,2,1,2020,outer,602,2005.0,15.0,burnt,640,2020
636,1843,60,2,2,2020,outer,1903,2015.0,5.0,burnt,640,2020
4169,343,44,2,2,2020,outer,387,2005.0,15.0,burnt,640,2020
636,7916,40,2,3,2020,outer,7956,2015.0,5.0,burnt,640,2020
4169,1748,137,2,3,2020,outer,1885,2005.0,15.0,burnt,640,2020
636,874,1,2,4,2020,outer,875,2015.0,5.0,burnt,640,2020
4169,1258,55,2,4,2020,outer,1313,2005.0,15.0,burnt,640,2020
4169,592,86,2,5,2020,outer,678,2005.0,15.0,burnt,640,2020
636,3720,4,3,2,2020,outer,3724,2015.0,5.0,burnt,640,2020
4169,54,6,3,2,2020,outer,60,2005.0,15.0,burnt,640,2020
636,12056,24,3,3,2020,outer,12080,2015.0,5.0,burnt,640,2020
4169,467,39,3,3,2020,outer,506,2005.0,15.0,burnt,640,2020
636,2303,3,3,4,2020,outer,2306,2015.0,5.0,burnt,640,2020
4169,521,79,3,4,2020,outer,600,2005.0,15.0,burnt,640,2020
636,196,0,3,5,2020,outer,196,2015.0,5.0,burnt,640,2020
4169,210,48,3,5,2020,outer,258,2005.0,15.0,burnt,640,2020
636,1249,5,4,2,2020,outer,1254,2015.0,5.0,burnt,640,2020
636,4872,6,4,3,2020,outer,4878,2015.0,5.0,burnt,640,2020
636,1388,0,4,4,2020,outer,1388,2015.0,5.0,burnt,640,2020
636,59,0,4,5,2020,outer,59,2015.0,5.0,burnt,640,2020
373,1874,153,1,1,2020,outer,2027,2014.0,6.0,burnt,955,2020
4379,88,3,1,1,2020,outer,91,2005.0,15.0,burnt,955,2020
373,3809,141,1,2,2020,outer,3950,2014.0,6.0,burnt,955,2020
636,200,2,1,2,2020,outer,202,2015.0,5.0,burnt,955,2020
4169,68,8,1,2,2020,outer,76,2005.0,15.0,burnt,955,2020
327,55,0,1,3,2020,outer,55,2014.0,6.0,burnt,955,2020
373,3494,116,1,3,2020,outer,3610,2014.0,6.0,burnt,955,2020
636,2288,42,1,3,2020,outer,2330,2015.0,5.0,burnt,955,2020
4169,192,5,1,3,2020,outer,197,2005.0,15.0,burnt,955,2020
373,988,20,1,4,2020,outer,1008,2014.0,6.0,burnt,955,2020
636,380,4,1,4,2020,outer,384,2015.0,5.0,burnt,955,2020
4169,116,6,1,4,2020,outer,122,2005.0,15.0,burnt,955,2020
636,128,1,1,5,2020,outer,129,2015.0,5.0,burnt,955,2020
4169,2152,82,1,5,2020,outer,2234,2005.0,15.0,burnt,955,2020
327,94,60,2,1,2020,outer,154,2014.0,6.0,burnt,955,2020
373,1588,57,2,1,2020,outer,1645,2014.0,6.0,burnt,955,2020
636,514,87,2,1,2020,outer,601,2015.0,5.0,burnt,955,2020
327,398,28,2,2,2020,outer,426,2014.0,6.0,burnt,955,2020
373,10452,126,2,2,2020,outer,10578,2014.0,6.0,burnt,955,2020
636,3451,48,2,2,2020,outer,3499,2015.0,5.0,burnt,955,2020
229,111,15,2,2,2020,outer,126,2014.0,6.0,burnt,955,2020
327,1405,28,2,3,2020,outer,1433,2014.0,6.0,burnt,955,2020
373,7625,120,2,3,2020,outer,7745,2014.0,6.0,burnt,955,2020
636,4590,70,2,3,2020,outer,4660,2015.0,5.0,burnt,955,2020
2151,160,3,2,3,2020,outer,163,2016.0,4.0,burnt,955,2020
327,596,10,2,4,2020,outer,606,2014.0,6.0,burnt,955,2020
373,332,10,2,4,2020,outer,342,2014.0,6.0,burnt,955,2020
636,718,6,2,4,2020,outer,724,2015.0,5.0,burnt,955,2020
2151,112,1,2,4,2020,outer,113,2016.0,4.0,burnt,955,2020
4169,85,4,2,4,2020,outer,89,2005.0,15.0,burnt,955,2020
636,175,2,2,5,2020,outer,177,2015.0,5.0,burnt,955,2020
4169,1092,27,2,5,2020,outer,1119,2005.0,15.0,burnt,955,2020
327,57,0,3,1,2020,outer,57,2014.0,6.0,burnt,955,2020
373,4054,24,3,1,2020,outer,4078,2014.0,6.0,burnt,955,2020
636,1387,57,3,1,2020,outer,1444,2015.0,5.0,burnt,955,2020
2151,53,0,3,1,2020,outer,53,2016.0,4.0,burnt,955,2020
229,201,20,3,1,2020,outer,221,2014.0,6.0,burnt,955,2020
327,397,5,3,2,2020,outer,402,2014.0,6.0,burnt,955,2020
373,18931,99,3,2,2020,outer,19030,2014.0,6.0,burnt,955,2020
636,5120,22,3,2,2020,outer,5142,2015.0,5.0,burnt,955,2020
229,1739,49,3,2,2020,outer,1788,2014.0,6.0,burnt,955,2020
327,2752,33,3,3,2020,outer,2785,2014.0,6.0,burnt,955,2020
373,8776,50,3,3,2020,outer,8826,2014.0,6.0,burnt,955,2020
636,4795,13,3,3,2020,outer,4808,2015.0,5.0,burnt,955,2020
2151,286,2,3,3,2020,outer,288,2016.0,4.0,burnt,955,2020
229,87,11,3,3,2020,outer,98,2014.0,6.0,burnt,955,2020
327,858,9,3,4,2020,outer,867,2014.0,6.0,burnt,955,2020
373,393,1,3,4,2020,outer,394,2014.0,6.0,burnt,955,2020
636,1274,2,3,4,2020,outer,1276,2015.0,5.0,burnt,955,2020
4169,199,1,3,4,2020,outer,200,2005.0,15.0,burnt,955,2020
636,141,0,3,5,2020,outer,141,2015.0,5.0,burnt,955,2020
4169,210,2,3,5,2020,outer,212,2005.0,15.0,burnt,955,2020
373,2428,14,4,1,2020,outer,2442,2014.0,6.0,burnt,955,2020
636,517,16,4,1,2020,outer,533,2015.0,5.0,burnt,955,2020
327,132,0,4,2,2020,outer,132,2014.0,6.0,burnt,955,2020
373,9539,85,4,2,2020,outer,9624,2014.0,6.0,burnt,955,2020
636,2002,24,4,2,2020,outer,2026,2015.0,5.0,burnt,955,2020
327,1023,7,4,3,2020,outer,1030,2014.0,6.0,burnt,955,2020
373,4671,22,4,3,2020,outer,4693,2014.0,6.0,burnt,955,2020
636,3954,19,4,3,2020,outer,3973,2015.0,5.0,burnt,955,2020
327,84,0,4,4,2020,outer,84,2014.0,6.0,burnt,955,2020
373,273,1,4,4,2020,outer,274,2014.0,6.0,burnt,955,2020
636,903,3,4,4,2020,outer,906,2015.0,5.0,burnt,955,2020
636,134,0,4,5,2020,outer,134,2015.0,5.0,burnt,955,2020
5969,169,4,1,1,2020,outer,173,2011.0,9.0,burnt,956,2020
242,64,3,1,2,2020,outer,67,2013.0,7.0,burnt,956,2020
242,354,3,1,3,2020,outer,357,2013.0,7.0,burnt,956,2020
242,109,0,1,4,2020,outer,109,2013.0,7.0,burnt,956,2020
242,180,1,2,1,2020,outer,181,2013.0,7.0,burnt,956,2020
242,341,1,2,2,2020,outer,342,2013.0,7.0,burnt,956,2020
242,502,2,2,3,2020,outer,504,2013.0,7.0,burnt,956,2020
242,452,0,2,4,2020,outer,452,2013.0,7.0,burnt,956,2020
242,83,0,3,1,2020,outer,83,2013.0,7.0,burnt,956,2020
242,1021,1,3,2,2020,outer,1022,2013.0,7.0,burnt,956,2020
242,379,1,3,3,2020,outer,380,2013.0,7.0,burnt,956,2020
242,225,0,3,4,2020,outer,225,2013.0,7.0,burnt,956,2020
242,209,2,4,1,2020,outer,211,2013.0,7.0,burnt,956,2020
242,701,13,4,2,2020,outer,714,2013.0,7.0,burnt,956,2020
0,992,74,2,1,2020,outer,1066,2004.0,16.0,unburnt,956,2020
0,1870,28,3,1,2020,outer,1898,2004.0,16.0,unburnt,956,2020
0,155,1,4,1,2020,outer,156,2004.0,16.0,unburnt,956,2020
6404,4535,6,2,1,2020,outer,4541,2016.0,4.0,burnt,963,2020
6406,240,2,2,1,2020,outer,242,2016.0,4.0,burnt,963,2020
6404,6544,15,2,2,2020,outer,6559,2016.0,4.0,burnt,963,2020
6406,617,6,2,2,2020,outer,623,2016.0,4.0,burnt,963,2020
6404,3671,9,2,3,2020,outer,3680,2016.0,4.0,burnt,963,2020
6406,2171,19,2,3,2020,outer,2190,2016.0,4.0,burnt,963,2020
6404,1246,3,2,4,2020,outer,1249,2016.0,4.0,burnt,963,2020
6406,605,7,2,4,2020,outer,612,2016.0,4.0,burnt,963,2020
6404,9587,17,3,1,2020,outer,9604,2016.0,4.0,burnt,963,2020
6406,179,0,3,1,2020,outer,179,2016.0,4.0,burnt,963,2020
6404,5861,10,3,2,2020,outer,5871,2016.0,4.0,burnt,963,2020
6406,1232,8,3,2,2020,outer,1240,2016.0,4.0,burnt,963,2020
6404,5522,14,3,3,2020,outer,5536,2016.0,4.0,burnt,963,2020
6406,3991,13,3,3,2020,outer,4004,2016.0,4.0,burnt,963,2020
6404,3969,5,3,4,2020,outer,3974,2016.0,4.0,burnt,963,2020
6406,811,1,3,4,2020,outer,812,2016.0,4.0,burnt,963,2020
6404,184,0,3,5,2020,outer,184,2016.0,4.0,burnt,963,2020
6404,4887,3,4,1,2020,outer,4890,2016.0,4.0,burnt,963,2020
6404,669,1,4,2,2020,outer,670,2016.0,4.0,burnt,963,2020
6406,265,0,4,2,2020,outer,265,2016.0,4.0,burnt,963,2020
6404,179,0,4,3,2020,outer,179,2016.0,4.0,burnt,963,2020
6406,231,1,4,3,2020,outer,232,2016.0,4.0,burnt,963,2020
6404,179,0,4,4,2020,outer,179,2016.0,4.0,burnt,963,2020
438,142,8,1,1,2020,outer,150,2015.0,5.0,burnt,2144,2020
2165,150,3,1,1,2020,outer,153,2016.0,4.0,burnt,2144,2020
5622,52,9,1,1,2020,outer,61,2010.0,10.0,burnt,2144,2020
438,1112,20,1,2,2020,outer,1132,2015.0,5.0,burnt,2144,2020
2165,587,13,1,2,2020,outer,600,2016.0,4.0,burnt,2144,2020
6369,319,21,1,2,2020,outer,340,2015.0,5.0,burnt,2144,2020
438,2389,58,1,3,2020,outer,2447,2015.0,5.0,burnt,2144,2020
2165,1115,34,1,3,2020,outer,1149,2016.0,4.0,burnt,2144,2020
6369,1368,76,1,3,2020,outer,1444,2015.0,5.0,burnt,2144,2020
438,1552,105,1,4,2020,outer,1657,2015.0,5.0,burnt,2144,2020
2165,489,22,1,4,2020,outer,511,2016.0,4.0,burnt,2144,2020
5622,39,26,1,4,2020,outer,65,2010.0,10.0,burnt,2144,2020
6369,1875,87,1,4,2020,outer,1962,2015.0,5.0,burnt,2144,2020
438,272,22,1,5,2020,outer,294,2015.0,5.0,burnt,2144,2020
438,46,12,2,1,2020,outer,58,2015.0,5.0,burnt,2144,2020
2165,1077,0,2,1,2020,outer,1077,2016.0,4.0,burnt,2144,2020
5622,2612,36,2,1,2020,outer,2648,2010.0,10.0,burnt,2144,2020
438,467,5,2,2,2020,outer,472,2015.0,5.0,burnt,2144,2020
2165,2648,2,2,2,2020,outer,2650,2016.0,4.0,burnt,2144,2020
5622,2752,47,2,2,2020,outer,2799,2010.0,10.0,burnt,2144,2020
6369,77,8,2,2,2020,outer,85,2015.0,5.0,burnt,2144,2020
438,2364,52,2,3,2020,outer,2416,2015.0,5.0,burnt,2144,2020
2165,1301,1,2,3,2020,outer,1302,2016.0,4.0,burnt,2144,2020
5622,712,7,2,3,2020,outer,719,2010.0,10.0,burnt,2144,2020
6369,485,36,2,3,2020,outer,521,2015.0,5.0,burnt,2144,2020
438,1828,62,2,4,2020,outer,1890,2015.0,5.0,burnt,2144,2020
2165,231,0,2,4,2020,outer,231,2016.0,4.0,burnt,2144,2020
5622,100,1,2,4,2020,outer,101,2010.0,10.0,burnt,2144,2020
6369,734,60,2,4,2020,outer,794,2015.0,5.0,burnt,2144,2020
438,179,9,2,5,2020,outer,188,2015.0,5.0,burnt,2144,2020
2165,535,0,3,1,2020,outer,535,2016.0,4.0,burnt,2144,2020
5622,2451,25,3,1,2020,outer,2476,2010.0,10.0,burnt,2144,2020
438,295,2,3,2,2020,outer,297,2015.0,5.0,burnt,2144,2020
2165,2829,1,3,2,2020,outer,2830,2016.0,4.0,burnt,2144,2020
5622,6479,83,3,2,2020,outer,6562,2010.0,10.0,burnt,2144,2020
438,1347,90,3,3,2020,outer,1437,2015.0,5.0,burnt,2144,2020
2165,1391,0,3,3,2020,outer,1391,2016.0,4.0,burnt,2144,2020
5622,2771,16,3,3,2020,outer,2787,2010.0,10.0,burnt,2144,2020
6369,321,27,3,3,2020,outer,348,2015.0,5.0,burnt,2144,2020
438,2896,58,3,4,2020,outer,2954,2015.0,5.0,burnt,2144,2020
2165,494,0,3,4,2020,outer,494,2016.0,4.0,burnt,2144,2020
6369,612,48,3,4,2020,outer,660,2015.0,5.0,burnt,2144,2020
438,209,5,3,5,2020,outer,214,2015.0,5.0,burnt,2144,2020
5622,1115,11,4,1,2020,outer,1126,2010.0,10.0,burnt,2144,2020
438,424,1,4,2,2020,outer,425,2015.0,5.0,burnt,2144,2020
2165,1560,0,4,2,2020,outer,1560,2016.0,4.0,burnt,2144,2020
5622,2109,19,4,2,2020,outer,2128,2010.0,10.0,burnt,2144,2020
6369,59,6,4,2,2020,outer,65,2015.0,5.0,burnt,2144,2020
438,1414,16,4,3,2020,outer,1430,2015.0,5.0,burnt,2144,2020
2165,835,0,4,3,2020,outer,835,2016.0,4.0,burnt,2144,2020
5622,2215,4,4,3,2020,outer,2219,2010.0,10.0,burnt,2144,2020
6369,311,46,4,3,2020,outer,357,2015.0,5.0,burnt,2144,2020
438,2301,7,4,4,2020,outer,2308,2015.0,5.0,burnt,2144,2020
2165,93,0,4,4,2020,outer,93,2016.0,4.0,burnt,2144,2020
5622,98,0,4,4,2020,outer,98,2010.0,10.0,burnt,2144,2020
6369,1134,83,4,4,2020,outer,1217,2015.0,5.0,burnt,2144,2020
438,145,8,4,5,2020,outer,153,2015.0,5.0,burnt,2144,2020
6369,59,0,4,5,2020,outer,59,2015.0,5.0,burnt,2144,2020
373,166,10,1,1,2020,outer,176,2014.0,6.0,burnt,2151,2020
955,54,0,1,1,2020,outer,54,2016.0,4.0,burnt,2151,2020
4379,210,0,1,1,2020,outer,210,2005.0,15.0,burnt,2151,2020
373,281,6,1,2,2020,outer,287,2014.0,6.0,burnt,2151,2020
636,812,125,1,2,2020,outer,937,2015.0,5.0,burnt,2151,2020
955,280,8,1,2,2020,outer,288,2016.0,4.0,burnt,2151,2020
4169,51,9,1,2,2020,outer,60,2005.0,15.0,burnt,2151,2020
373,412,18,1,3,2020,outer,430,2014.0,6.0,burnt,2151,2020
636,1651,175,1,3,2020,outer,1826,2015.0,5.0,burnt,2151,2020
955,133,2,1,3,2020,outer,135,2016.0,4.0,burnt,2151,2020
4169,1122,152,1,3,2020,outer,1274,2005.0,15.0,burnt,2151,2020
373,55,7,1,4,2020,outer,62,2014.0,6.0,burnt,2151,2020
636,362,10,1,4,2020,outer,372,2015.0,5.0,burnt,2151,2020
955,231,1,1,4,2020,outer,232,2016.0,4.0,burnt,2151,2020
4169,414,19,1,4,2020,outer,433,2005.0,15.0,burnt,2151,2020
636,144,3,1,5,2020,outer,147,2015.0,5.0,burnt,2151,2020
955,159,0,1,5,2020,outer,159,2016.0,4.0,burnt,2151,2020
4169,2162,77,1,5,2020,outer,2239,2005.0,15.0,burnt,2151,2020
373,1061,25,2,1,2020,outer,1086,2014.0,6.0,burnt,2151,2020
373,11822,103,2,2,2020,outer,11925,2014.0,6.0,burnt,2151,2020
636,2158,121,2,2,2020,outer,2279,2015.0,5.0,burnt,2151,2020
955,58,0,2,2,2020,outer,58,2016.0,4.0,burnt,2151,2020
373,5215,91,2,3,2020,outer,5306,2014.0,6.0,burnt,2151,2020
636,5470,228,2,3,2020,outer,5698,2015.0,5.0,burnt,2151,2020
955,55,0,2,3,2020,outer,55,2016.0,4.0,burnt,2151,2020
4169,650,205,2,3,2020,outer,855,2005.0,15.0,burnt,2151,2020
636,1174,69,2,4,2020,outer,1243,2015.0,5.0,burnt,2151,2020
4169,969,373,2,4,2020,outer,1342,2005.0,15.0,burnt,2151,2020
636,74,0,2,5,2020,outer,74,2015.0,5.0,burnt,2151,2020
4169,367,120,2,5,2020,outer,487,2005.0,15.0,burnt,2151,2020
373,3070,24,3,1,2020,outer,3094,2014.0,6.0,burnt,2151,2020
4169,47,18,3,1,2020,outer,65,2005.0,15.0,burnt,2151,2020
373,17686,118,3,2,2020,outer,17804,2014.0,6.0,burnt,2151,2020
636,2737,64,3,2,2020,outer,2801,2015.0,5.0,burnt,2151,2020
373,10448,70,3,3,2020,outer,10518,2014.0,6.0,burnt,2151,2020
636,6035,114,3,3,2020,outer,6149,2015.0,5.0,burnt,2151,2020
4169,205,102,3,3,2020,outer,307,2005.0,15.0,burnt,2151,2020
373,280,1,3,4,2020,outer,281,2014.0,6.0,burnt,2151,2020
636,1916,24,3,4,2020,outer,1940,2015.0,5.0,burnt,2151,2020
4169,1228,66,3,4,2020,outer,1294,2005.0,15.0,burnt,2151,2020
636,139,0,3,5,2020,outer,139,2015.0,5.0,burnt,2151,2020
4169,415,18,3,5,2020,outer,433,2005.0,15.0,burnt,2151,2020
373,955,39,4,1,2020,outer,994,2014.0,6.0,burnt,2151,2020
636,71,3,4,1,2020,outer,74,2015.0,5.0,burnt,2151,2020
373,4349,61,4,2,2020,outer,4410,2014.0,6.0,burnt,2151,2020
636,207,4,4,2,2020,outer,211,2015.0,5.0,burnt,2151,2020
373,3567,19,4,3,2020,outer,3586,2014.0,6.0,burnt,2151,2020
636,1723,11,4,3,2020,outer,1734,2015.0,5.0,burnt,2151,2020
373,620,9,4,4,2020,outer,629,2014.0,6.0,burnt,2151,2020
636,1974,32,4,4,2020,outer,2006,2015.0,5.0,burnt,2151,2020
636,214,0,4,5,2020,outer,214,2015.0,5.0,burnt,2151,2020
235,50,26,1,1,2020,outer,76,2014.0,6.0,burnt,2154,2020
5622,2249,61,2,1,2020,outer,2310,2010.0,10.0,burnt,2154,2020
5622,2347,51,2,2,2020,outer,2398,2010.0,10.0,burnt,2154,2020
5622,474,4,2,3,2020,outer,478,2010.0,10.0,burnt,2154,2020
5622,96,1,2,4,2020,outer,97,2010.0,10.0,burnt,2154,2020
5622,2957,59,3,1,2020,outer,3016,2010.0,10.0,burnt,2154,2020
5622,6536,82,3,2,2020,outer,6618,2010.0,10.0,burnt,2154,2020
5622,1755,9,3,3,2020,outer,1764,2010.0,10.0,burnt,2154,2020
5622,992,5,4,1,2020,outer,997,2010.0,10.0,burnt,2154,2020
5622,2240,17,4,2,2020,outer,2257,2010.0,10.0,burnt,2154,2020
