nid,noflower,yesflower,tpi_zone,hsev,year,inout,nobs,yof,target,flower_year
3976,52099,275,3,3,2020,inner,52374,2018,3976,2020
3976,15969,5,3,4,2020,inner,15974,2018,3976,2020
3976,692,0,3,5,2020,inner,692,2018,3976,2020
3976,5417,95,4,1,2020,inner,5512,2018,3976,2020
3976,20765,144,4,2,2020,inner,20909,2018,3976,2020
3976,9016,15,4,3,2020,inner,9031,2018,3976,2020
3976,3979,0,4,4,2020,inner,3979,2018,3976,2020
3976,480,0,4,5,2020,inner,480,2018,3976,2020
3977,575,3,2,1,2020,inner,578,2018,3977,2020
3977,7083,156,2,2,2020,inner,7239,2018,3977,2020
3977,2882,130,2,3,2020,inner,3012,2018,3977,2020
3977,178,14,2,4,2020,inner,192,2018,3977,2020
3977,292,7,3,1,2020,inner,299,2018,3977,2020
3977,8857,248,3,2,2020,inner,9105,2018,3977,2020
3977,6498,187,3,3,2020,inner,6685,2018,3977,2020
3977,343,7,3,4,2020,inner,350,2018,3977,2020
3977,577,8,4,2,2020,inner,585,2018,3977,2020
3977,938,2,4,3,2020,inner,940,2018,3977,2020
3983,366,82,1,2,2020,inner,448,2018,3983,2020
3983,1422,228,1,3,2020,inner,1650,2018,3983,2020
3983,1127,92,1,4,2020,inner,1219,2018,3983,2020
3983,325,43,2,2,2020,inner,368,2018,3983,2020
3983,2092,115,2,3,2020,inner,2207,2018,3983,2020
3983,1435,38,2,4,2020,inner,1473,2018,3983,2020
3983,1103,28,3,2,2020,inner,1131,2018,3983,2020
3983,4153,207,3,3,2020,inner,4360,2018,3983,2020
3983,1359,43,3,4,2020,inner,1402,2018,3983,2020
3983,156,0,4,2,2020,inner,156,2018,3983,2020
3983,1108,34,4,3,2020,inner,1142,2018,3983,2020
3983,1532,19,4,4,2020,inner,1551,2018,3983,2020
3984,453,5,1,2,2020,inner,458,2018,3984,2020
3984,80,0,2,1,2020,inner,80,2018,3984,2020
3984,1323,7,2,2,2020,inner,1330,2018,3984,2020
3984,945,17,2,3,2020,inner,962,2018,3984,2020
3984,142,9,3,1,2020,inner,151,2018,3984,2020
3984,2155,22,3,2,2020,inner,2177,2018,3984,2020
3984,2295,24,3,3,2020,inner,2319,2018,3984,2020
3984,607,0,3,4,2020,inner,607,2018,3984,2020
3984,2762,20,4,2,2020,inner,2782,2018,3984,2020
3984,3569,56,4,3,2020,inner,3625,2018,3984,2020
3984,1884,2,4,4,2020,inner,1886,2018,3984,2020
3985,95,14,2,2,2020,inner,109,2018,3985,2020
3985,847,79,2,3,2020,inner,926,2018,3985,2020
3985,100,1,2,4,2020,inner,101,2018,3985,2020
3985,212,11,3,2,2020,inner,223,2018,3985,2020
3985,1897,28,3,3,2020,inner,1925,2018,3985,2020
3985,561,5,3,4,2020,inner,566,2018,3985,2020
3985,337,4,4,2,2020,inner,341,2018,3985,2020
3985,3364,17,4,3,2020,inner,3381,2018,3985,2020
3985,2800,7,4,4,2020,inner,2807,2018,3985,2020
3986,369,6,2,2,2020,inner,375,2018,3986,2020
3986,355,2,2,3,2020,inner,357,2018,3986,2020
3986,196,0,2,4,2020,inner,196,2018,3986,2020
3986,297,15,3,1,2020,inner,312,2018,3986,2020
3986,1277,19,3,2,2020,inner,1296,2018,3986,2020
3986,3633,29,3,3,2020,inner,3662,2018,3986,2020
3986,1207,7,3,4,2020,inner,1214,2018,3986,2020
3986,477,43,4,2,2020,inner,520,2018,3986,2020
3986,1243,9,4,3,2020,inner,1252,2018,3986,2020
3986,307,0,4,4,2020,inner,307,2018,3986,2020
4169,8629,559,1,1,2020,inner,9188,2005,4169,2020
4169,18650,615,1,2,2020,inner,19265,2005,4169,2020
4169,35734,803,1,3,2020,inner,36537,2005,4169,2020
4169,20878,392,1,4,2020,inner,21270,2005,4169,2020
4169,6070,157,1,5,2020,inner,6227,2005,4169,2020
4169,28448,1010,2,1,2020,inner,29458,2005,4169,2020
4169,137944,2086,2,2,2020,inner,140030,2005,4169,2020
4169,213743,2396,2,3,2020,inner,216139,2005,4169,2020
4169,108381,1189,2,4,2020,inner,109570,2005,4169,2020
4169,22811,482,2,5,2020,inner,23293,2005,4169,2020
4169,22702,202,3,1,2020,inner,22904,2005,4169,2020
4169,129370,465,3,2,2020,inner,129835,2005,4169,2020
4169,203749,1138,3,3,2020,inner,204887,2005,4169,2020
4169,128025,601,3,4,2020,inner,128626,2005,4169,2020
4169,17481,148,3,5,2020,inner,17629,2005,4169,2020
4169,9388,50,4,1,2020,inner,9438,2005,4169,2020
4169,24645,89,4,2,2020,inner,24734,2005,4169,2020
4169,54888,254,4,3,2020,inner,55142,2005,4169,2020
4169,39569,213,4,4,2020,inner,39782,2005,4169,2020
4169,6667,13,4,5,2020,inner,6680,2005,4169,2020
4193,6486,140,1,1,2020,inner,6626,2005,4193,2020
4193,872,74,1,2,2020,inner,946,2005,4193,2020
4193,1905,482,1,3,2020,inner,2387,2005,4193,2020
4193,5057,1167,1,4,2020,inner,6224,2005,4193,2020
4193,3752,403,1,5,2020,inner,4155,2005,4193,2020
4193,2955,119,2,1,2020,inner,3074,2005,4193,2020
4193,1054,68,2,2,2020,inner,1122,2005,4193,2020
4193,727,105,2,3,2020,inner,832,2005,4193,2020
4193,1228,244,2,4,2020,inner,1472,2005,4193,2020
4193,855,60,2,5,2020,inner,915,2005,4193,2020
4193,4285,99,3,1,2020,inner,4384,2005,4193,2020
4193,1955,30,3,2,2020,inner,1985,2005,4193,2020
4193,1541,71,3,3,2020,inner,1612,2005,4193,2020
4193,1601,147,3,4,2020,inner,1748,2005,4193,2020
4193,994,34,3,5,2020,inner,1028,2005,4193,2020
4193,5725,107,4,1,2020,inner,5832,2005,4193,2020
4193,2753,59,4,2,2020,inner,2812,2005,4193,2020
4193,2344,167,4,3,2020,inner,2511,2005,4193,2020
4193,4351,552,4,4,2020,inner,4903,2005,4193,2020
4193,3011,90,4,5,2020,inner,3101,2005,4193,2020
4379,551,45,1,1,2020,inner,596,2005,4379,2020
4379,1325,100,1,2,2020,inner,1425,2005,4379,2020
4379,5438,153,1,3,2020,inner,5591,2005,4379,2020
4379,3674,121,1,4,2020,inner,3795,2005,4379,2020
4379,517,6,1,5,2020,inner,523,2005,4379,2020
4379,667,42,2,1,2020,inner,709,2005,4379,2020
4379,3513,120,2,2,2020,inner,3633,2005,4379,2020
4379,7873,194,2,3,2020,inner,8067,2005,4379,2020
4379,6125,87,2,4,2020,inner,6212,2005,4379,2020
4379,325,0,2,5,2020,inner,325,2005,4379,2020
4379,330,8,3,1,2020,inner,338,2005,4379,2020
4379,9885,106,3,2,2020,inner,9991,2005,4379,2020
4379,12711,175,3,3,2020,inner,12886,2005,4379,2020
4379,19848,145,3,4,2020,inner,19993,2005,4379,2020
4379,159,0,3,5,2020,inner,159,2005,4379,2020
4379,1236,11,4,2,2020,inner,1247,2005,4379,2020
4379,6325,105,4,3,2020,inner,6430,2005,4379,2020
4379,6181,34,4,4,2020,inner,6215,2005,4379,2020
4379,173,0,4,5,2020,inner,173,2005,4379,2020
4380,2242,37,1,1,2020,inner,2279,2005,4380,2020
4380,5984,93,1,2,2020,inner,6077,2005,4380,2020
4380,3404,26,1,3,2020,inner,3430,2005,4380,2020
4380,4076,4,1,4,2020,inner,4080,2005,4380,2020
4380,396,0,1,5,2020,inner,396,2005,4380,2020
4380,11409,252,2,1,2020,inner,11661,2005,4380,2020
4380,30423,392,2,2,2020,inner,30815,2005,4380,2020
4380,27851,240,2,3,2020,inner,28091,2005,4380,2020
4380,12347,21,2,4,2020,inner,12368,2005,4380,2020
4380,894,1,2,5,2020,inner,895,2005,4380,2020
4380,8742,70,3,1,2020,inner,8812,2005,4380,2020
4380,18701,93,3,2,2020,inner,18794,2005,4380,2020
4380,15891,95,3,3,2020,inner,15986,2005,4380,2020
4380,6726,0,3,4,2020,inner,6726,2005,4380,2020
4380,663,0,3,5,2020,inner,663,2005,4380,2020
4380,1639,55,4,1,2020,inner,1694,2005,4380,2020
4380,4293,78,4,2,2020,inner,4371,2005,4380,2020
4380,2361,8,4,3,2020,inner,2369,2005,4380,2020
4380,2990,0,4,4,2020,inner,2990,2005,4380,2020
4380,480,0,4,5,2020,inner,480,2005,4380,2020
4501,6035,184,1,1,2020,inner,6219,2006,4501,2020
4501,2308,34,1,2,2020,inner,2342,2006,4501,2020
4501,694,0,1,3,2020,inner,694,2006,4501,2020
4501,3482,7,2,1,2020,inner,3489,2006,4501,2020
4501,5056,4,2,2,2020,inner,5060,2006,4501,2020
4501,3570,2,2,3,2020,inner,3572,2006,4501,2020
4501,786,0,2,4,2020,inner,786,2006,4501,2020
4501,5031,10,3,1,2020,inner,5041,2006,4501,2020
4501,7489,9,3,2,2020,inner,7498,2006,4501,2020
4501,4326,4,3,3,2020,inner,4330,2006,4501,2020
4501,817,0,3,4,2020,inner,817,2006,4501,2020
4501,5049,11,4,1,2020,inner,5060,2006,4501,2020
4501,7396,24,4,2,2020,inner,7420,2006,4501,2020
4501,2526,1,4,3,2020,inner,2527,2006,4501,2020
4501,681,0,4,4,2020,inner,681,2006,4501,2020
4504,2266,4,1,1,2020,inner,2270,2006,4504,2020
4504,6274,30,1,2,2020,inner,6304,2006,4504,2020
4504,8771,46,1,3,2020,inner,8817,2006,4504,2020
4504,2955,20,1,4,2020,inner,2975,2006,4504,2020
4504,443,3,1,5,2020,inner,446,2006,4504,2020
4504,6287,40,2,1,2020,inner,6327,2006,4504,2020
4504,26047,183,2,2,2020,inner,26230,2006,4504,2020
4504,16416,112,2,3,2020,inner,16528,2006,4504,2020
4504,3936,38,2,4,2020,inner,3974,2006,4504,2020
4504,494,3,2,5,2020,inner,497,2006,4504,2020
4504,2760,5,3,1,2020,inner,2765,2006,4504,2020
4504,13039,22,3,2,2020,inner,13061,2006,4504,2020
4504,5663,17,3,3,2020,inner,5680,2006,4504,2020
4504,1476,2,3,4,2020,inner,1478,2006,4504,2020
4504,457,1,3,5,2020,inner,458,2006,4504,2020
4504,252,0,4,1,2020,inner,252,2006,4504,2020
4504,2806,2,4,2,2020,inner,2808,2006,4504,2020
4504,3336,9,4,3,2020,inner,3345,2006,4504,2020
4504,671,2,4,4,2020,inner,673,2006,4504,2020
4737,243,0,2,1,2020,inner,243,2019,4737,2020
4737,116,0,2,2,2020,inner,116,2019,4737,2020
4737,1410,1,2,3,2020,inner,1411,2019,4737,2020
4737,1452,0,2,4,2020,inner,1452,2019,4737,2020
4737,384,0,2,5,2020,inner,384,2019,4737,2020
4737,224,4,3,2,2020,inner,228,2019,4737,2020
4737,2708,21,3,3,2020,inner,2729,2019,4737,2020
4737,3230,0,3,4,2020,inner,3230,2019,4737,2020
4737,1386,0,4,3,2020,inner,1386,2019,4737,2020
4737,3184,0,4,4,2020,inner,3184,2019,4737,2020
4737,1538,0,4,5,2020,inner,1538,2019,4737,2020
4745,3226,307,1,1,2020,inner,3533,2019,4745,2020
4745,90,3,1,2,2020,inner,93,2019,4745,2020
4745,1213,145,2,1,2020,inner,1358,2019,4745,2020
4745,169,6,2,2,2020,inner,175,2019,4745,2020
4745,87,0,2,3,2020,inner,87,2019,4745,2020
4745,995,94,3,1,2020,inner,1089,2019,4745,2020
4745,664,14,3,2,2020,inner,678,2019,4745,2020
4745,206,1,3,3,2020,inner,207,2019,4745,2020
4745,1821,168,4,1,2020,inner,1989,2019,4745,2020
4745,2780,18,4,2,2020,inner,2798,2019,4745,2020
4745,937,0,4,3,2020,inner,937,2019,4745,2020
4745,51,0,4,4,2020,inner,51,2019,4745,2020
4746,634,1,2,1,2020,inner,635,2019,4746,2020
4746,6745,2,2,2,2020,inner,6747,2019,4746,2020
4746,8392,1,2,3,2020,inner,8393,2019,4746,2020
4746,314,0,2,4,2020,inner,314,2019,4746,2020
4746,456,0,3,1,2020,inner,456,2019,4746,2020
4746,7803,2,3,2,2020,inner,7805,2019,4746,2020
4746,7069,0,3,3,2020,inner,7069,2019,4746,2020
4746,296,0,3,4,2020,inner,296,2019,4746,2020
4746,491,0,4,2,2020,inner,491,2019,4746,2020
4749,278,0,1,2,2020,inner,278,2019,4749,2020
4749,243,0,1,3,2020,inner,243,2019,4749,2020
4749,84,2,2,1,2020,inner,86,2019,4749,2020
4749,1784,1,2,2,2020,inner,1785,2019,4749,2020
4749,495,0,2,3,2020,inner,495,2019,4749,2020
4749,397,5,3,1,2020,inner,402,2019,4749,2020
4749,2165,9,3,2,2020,inner,2174,2019,4749,2020
4749,557,0,3,3,2020,inner,557,2019,4749,2020
4749,114,0,3,4,2020,inner,114,2019,4749,2020
4749,940,0,4,2,2020,inner,940,2019,4749,2020
4749,529,0,4,3,2020,inner,529,2019,4749,2020
4754,1186,157,1,1,2020,inner,1343,2019,4754,2020
4754,1903,86,1,2,2020,inner,1989,2019,4754,2020
4754,254,4,1,3,2020,inner,258,2019,4754,2020
4754,247,19,2,1,2020,inner,266,2019,4754,2020
4754,1174,44,2,2,2020,inner,1218,2019,4754,2020
4754,823,16,2,3,2020,inner,839,2019,4754,2020
4754,97,0,2,4,2020,inner,97,2019,4754,2020
4754,229,13,3,1,2020,inner,242,2019,4754,2020
4754,788,15,3,2,2020,inner,803,2019,4754,2020
4754,1251,8,3,3,2020,inner,1259,2019,4754,2020
4754,164,0,3,4,2020,inner,164,2019,4754,2020
4754,257,2,4,1,2020,inner,259,2019,4754,2020
4754,1747,18,4,2,2020,inner,1765,2019,4754,2020
4754,670,0,4,3,2020,inner,670,2019,4754,2020
4755,7156,91,1,1,2020,inner,7247,2019,4755,2020
4755,10266,19,1,2,2020,inner,10285,2019,4755,2020
4755,6795,11,1,3,2020,inner,6806,2019,4755,2020
4755,1549,1,1,4,2020,inner,1550,2019,4755,2020
4755,276,0,1,5,2020,inner,276,2019,4755,2020
4755,17567,398,2,1,2020,inner,17965,2019,4755,2020
4755,31289,98,2,2,2020,inner,31387,2019,4755,2020
4755,14965,5,2,3,2020,inner,14970,2019,4755,2020
4755,2423,0,2,4,2020,inner,2423,2019,4755,2020
4755,150,0,2,5,2020,inner,150,2019,4755,2020
4755,17817,323,3,1,2020,inner,18140,2019,4755,2020
4755,57985,614,3,2,2020,inner,58599,2019,4755,2020
4755,22355,6,3,3,2020,inner,22361,2019,4755,2020
4755,2758,0,3,4,2020,inner,2758,2019,4755,2020
4755,12990,172,4,1,2020,inner,13162,2019,4755,2020
4755,34309,577,4,2,2020,inner,34886,2019,4755,2020
4755,12655,35,4,3,2020,inner,12690,2019,4755,2020
4755,816,0,4,4,2020,inner,816,2019,4755,2020
4756,1860,3,1,1,2020,inner,1863,2019,4756,2020
4756,7421,7,1,2,2020,inner,7428,2019,4756,2020
4756,5472,0,1,3,2020,inner,5472,2019,4756,2020
4756,4464,0,1,4,2020,inner,4464,2019,4756,2020
4756,1231,0,1,5,2020,inner,1231,2019,4756,2020
4756,2853,2,2,1,2020,inner,2855,2019,4756,2020
4756,15806,9,2,2,2020,inner,15815,2019,4756,2020
4756,8441,3,2,3,2020,inner,8444,2019,4756,2020
4756,3131,0,2,4,2020,inner,3131,2019,4756,2020
4756,503,0,2,5,2020,inner,503,2019,4756,2020
4756,3505,7,3,1,2020,inner,3512,2019,4756,2020
4756,19281,30,3,2,2020,inner,19311,2019,4756,2020
4756,9486,7,3,3,2020,inner,9493,2019,4756,2020
4756,3880,0,3,4,2020,inner,3880,2019,4756,2020
4756,509,0,3,5,2020,inner,509,2019,4756,2020
4756,1234,4,4,1,2020,inner,1238,2019,4756,2020
4756,12602,26,4,2,2020,inner,12628,2019,4756,2020
4756,5651,2,4,3,2020,inner,5653,2019,4756,2020
4756,2831,0,4,4,2020,inner,2831,2019,4756,2020
4758,861,0,2,2,2020,inner,861,2019,4758,2020
4758,1498,0,2,3,2020,inner,1498,2019,4758,2020
4758,319,0,2,4,2020,inner,319,2019,4758,2020
4758,525,0,3,2,2020,inner,525,2019,4758,2020
4758,1534,0,3,3,2020,inner,1534,2019,4758,2020
4758,826,0,3,4,2020,inner,826,2019,4758,2020
4758,110,0,4,2,2020,inner,110,2019,4758,2020
4758,1284,0,4,3,2020,inner,1284,2019,4758,2020
4758,1354,0,4,4,2020,inner,1354,2019,4758,2020
4758,55,0,4,5,2020,inner,55,2019,4758,2020
4768,121,3,2,1,2020,inner,124,2019,4768,2020
4768,2603,22,2,2,2020,inner,2625,2019,4768,2020
4768,1920,1,2,3,2020,inner,1921,2019,4768,2020
4768,692,0,2,4,2020,inner,692,2019,4768,2020
4768,704,13,3,1,2020,inner,717,2019,4768,2020
4768,9398,59,3,2,2020,inner,9457,2019,4768,2020
4768,4754,5,3,3,2020,inner,4759,2019,4768,2020
4768,591,0,3,4,2020,inner,591,2019,4768,2020
4768,202,3,4,1,2020,inner,205,2019,4768,2020
4768,4588,24,4,2,2020,inner,4612,2019,4768,2020
4768,1228,1,4,3,2020,inner,1229,2019,4768,2020
4768,468,0,4,4,2020,inner,468,2019,4768,2020
5237,9419,553,1,1,2020,inner,9972,2008,5237,2020
5237,9979,519,1,2,2020,inner,10498,2008,5237,2020
5237,1615,25,1,3,2020,inner,1640,2008,5237,2020
5237,10538,502,2,1,2020,inner,11040,2008,5237,2020
5237,32125,1048,2,2,2020,inner,33173,2008,5237,2020
5237,12160,286,2,3,2020,inner,12446,2008,5237,2020
5237,1161,2,2,4,2020,inner,1163,2008,5237,2020
5237,11856,280,3,1,2020,inner,12136,2008,5237,2020
5237,57034,582,3,2,2020,inner,57616,2008,5237,2020
5237,24896,121,3,3,2020,inner,25017,2008,5237,2020
5237,6806,1,3,4,2020,inner,6807,2008,5237,2020
5237,3771,38,4,1,2020,inner,3809,2008,5237,2020
5237,12617,53,4,2,2020,inner,12670,2008,5237,2020
5237,2499,4,4,3,2020,inner,2503,2008,5237,2020
5237,302,0,4,4,2020,inner,302,2008,5237,2020
5369,81,30,1,1,2020,inner,111,2013,5369,2020
5369,974,170,1,2,2020,inner,1144,2013,5369,2020
5369,1194,227,1,3,2020,inner,1421,2013,5369,2020
5369,425,29,1,4,2020,inner,454,2013,5369,2020
5369,103,8,2,2,2020,inner,111,2013,5369,2020
5369,386,44,2,3,2020,inner,430,2013,5369,2020
5369,181,6,2,4,2020,inner,187,2013,5369,2020
5369,72,1,3,3,2020,inner,73,2013,5369,2020
5369,63,1,3,4,2020,inner,64,2013,5369,2020
5492,26,53,1,3,2020,inner,79,2013,5492,2020
5575,4090,220,2,1,2020,inner,4310,2009,5575,2020
5575,15309,272,2,2,2020,inner,15581,2009,5575,2020
5575,5438,159,2,3,2020,inner,5597,2009,5575,2020
5575,178,14,2,4,2020,inner,192,2009,5575,2020
5575,1971,32,3,1,2020,inner,2003,2009,5575,2020
5575,17163,287,3,2,2020,inner,17450,2009,5575,2020
5575,7469,197,3,3,2020,inner,7666,2009,5575,2020
5575,456,7,3,4,2020,inner,463,2009,5575,2020
5575,185,2,4,1,2020,inner,187,2009,5575,2020
5575,2140,12,4,2,2020,inner,2152,2009,5575,2020
5575,1097,7,4,3,2020,inner,1104,2009,5575,2020
5609,5028,43,1,1,2020,inner,5071,2011,5609,2020
5609,5694,12,1,2,2020,inner,5706,2011,5609,2020
5609,3590,13,1,3,2020,inner,3603,2011,5609,2020
5609,956,3,1,4,2020,inner,959,2011,5609,2020
5609,12346,266,2,1,2020,inner,12612,2011,5609,2020
5609,26186,89,2,2,2020,inner,26275,2011,5609,2020
5609,11878,5,2,3,2020,inner,11883,2011,5609,2020
5609,1498,0,2,4,2020,inner,1498,2011,5609,2020
5609,82,0,2,5,2020,inner,82,2011,5609,2020
5609,13859,208,3,1,2020,inner,14067,2011,5609,2020
5609,51376,607,3,2,2020,inner,51983,2011,5609,2020
5609,20084,6,3,3,2020,inner,20090,2011,5609,2020
5609,2363,0,3,4,2020,inner,2363,2011,5609,2020
5609,9668,139,4,1,2020,inner,9807,2011,5609,2020
5609,28940,572,4,2,2020,inner,29512,2011,5609,2020
5609,9699,35,4,3,2020,inner,9734,2011,5609,2020
5609,555,0,4,4,2020,inner,555,2011,5609,2020
5622,2570,60,2,1,2020,inner,2630,2010,5622,2020
5622,2744,53,2,2,2020,inner,2797,2010,5622,2020
5622,622,4,2,3,2020,inner,626,2010,5622,2020
5622,3580,64,3,1,2020,inner,3644,2010,5622,2020
5622,7630,96,3,2,2020,inner,7726,2010,5622,2020
5622,2892,16,3,3,2020,inner,2908,2010,5622,2020
5622,1284,11,4,1,2020,inner,1295,2010,5622,2020
5622,2590,19,4,2,2020,inner,2609,2010,5622,2020
5622,2328,4,4,3,2020,inner,2332,2010,5622,2020
5622,89,0,4,4,2020,inner,89,2010,5622,2020
5759,710,3,1,1,2020,inner,713,2010,5759,2020
5759,796,1,1,2,2020,inner,797,2010,5759,2020
5759,1971,1,1,3,2020,inner,1972,2010,5759,2020
5759,524,2,1,4,2020,inner,526,2010,5759,2020
5759,2844,2,2,1,2020,inner,2846,2010,5759,2020
5759,2356,0,2,2,2020,inner,2356,2010,5759,2020
5759,6323,1,2,3,2020,inner,6324,2010,5759,2020
5759,3704,0,2,4,2020,inner,3704,2010,5759,2020
5759,3395,1,3,1,2020,inner,3396,2010,5759,2020
5759,1756,2,3,2,2020,inner,1758,2010,5759,2020
5759,2019,2,3,3,2020,inner,2021,2010,5759,2020
5759,1061,0,3,4,2020,inner,1061,2010,5759,2020
5759,1689,1,4,1,2020,inner,1690,2010,5759,2020
5759,2007,5,4,2,2020,inner,2012,2010,5759,2020
5759,1899,3,4,3,2020,inner,1902,2010,5759,2020
5759,636,5,4,4,2020,inner,641,2010,5759,2020
5773,150,3,1,1,2020,inner,153,2010,5773,2020
5773,517,57,1,2,2020,inner,574,2010,5773,2020
5773,2024,141,1,3,2020,inner,2165,2010,5773,2020
5773,1442,84,1,4,2020,inner,1526,2010,5773,2020
5773,775,39,1,5,2020,inner,814,2010,5773,2020
5773,106,1,2,1,2020,inner,107,2010,5773,2020
5773,235,7,2,2,2020,inner,242,2010,5773,2020
5773,2038,105,2,3,2020,inner,2143,2010,5773,2020
5773,1565,61,2,4,2020,inner,1626,2010,5773,2020
5773,1526,46,2,5,2020,inner,1572,2010,5773,2020
5773,103,0,3,1,2020,inner,103,2010,5773,2020
5773,152,2,3,2,2020,inner,154,2010,5773,2020
5773,2651,38,3,3,2020,inner,2689,2010,5773,2020
5773,2933,56,3,4,2020,inner,2989,2010,5773,2020
5773,4310,111,3,5,2020,inner,4421,2010,5773,2020
5773,70,0,4,1,2020,inner,70,2010,5773,2020
5773,160,3,4,2,2020,inner,163,2010,5773,2020
5773,2074,33,4,3,2020,inner,2107,2010,5773,2020
5773,3118,22,4,4,2020,inner,3140,2010,5773,2020
5773,2251,28,4,5,2020,inner,2279,2010,5773,2020
5945,2185,208,2,1,2020,inner,2393,2011,5945,2020
5945,1076,57,2,2,2020,inner,1133,2011,5945,2020
5945,125,12,2,3,2020,inner,137,2011,5945,2020
5945,7451,237,3,1,2020,inner,7688,2011,5945,2020
5945,4696,107,3,2,2020,inner,4803,2011,5945,2020
5945,313,18,3,3,2020,inner,331,2011,5945,2020
5945,1889,36,4,1,2020,inner,1925,2011,5945,2020
5945,346,7,4,2,2020,inner,353,2011,5945,2020
5948,130,8,1,1,2020,inner,138,2011,5948,2020
5948,218,21,1,2,2020,inner,239,2011,5948,2020
5948,50,2,1,3,2020,inner,52,2011,5948,2020
5948,81,3,2,1,2020,inner,84,2011,5948,2020
5948,242,11,2,2,2020,inner,253,2011,5948,2020
5948,180,16,2,3,2020,inner,196,2011,5948,2020
5948,64,4,3,1,2020,inner,68,2011,5948,2020
5948,161,6,3,2,2020,inner,167,2011,5948,2020
5948,227,8,3,3,2020,inner,235,2011,5948,2020
5948,86,20,4,1,2020,inner,106,2011,5948,2020
5948,80,3,4,2,2020,inner,83,2011,5948,2020
5957,224,7,1,2,2020,inner,231,2011,5957,2020
5957,5475,90,2,1,2020,inner,5565,2011,5957,2020
5957,6445,69,2,2,2020,inner,6514,2011,5957,2020
5957,1907,9,2,3,2020,inner,1916,2011,5957,2020
5957,253,0,2,4,2020,inner,253,2011,5957,2020
5957,4579,66,3,1,2020,inner,4645,2011,5957,2020
5957,5598,13,3,2,2020,inner,5611,2011,5957,2020
5957,1703,8,3,3,2020,inner,1711,2011,5957,2020
5957,164,0,3,4,2020,inner,164,2011,5957,2020
5957,1937,21,4,1,2020,inner,1958,2011,5957,2020
5957,2304,4,4,2,2020,inner,2308,2011,5957,2020
5957,697,1,4,3,2020,inner,698,2011,5957,2020
5957,186,0,4,4,2020,inner,186,2011,5957,2020
5958,1080,6,2,1,2020,inner,1086,2011,5958,2020
5958,3220,2,2,2,2020,inner,3222,2011,5958,2020
5958,1712,2,2,3,2020,inner,1714,2011,5958,2020
5958,78,0,2,4,2020,inner,78,2011,5958,2020
5958,1367,3,3,1,2020,inner,1370,2011,5958,2020
5958,6303,7,3,2,2020,inner,6310,2011,5958,2020
5958,1774,0,3,3,2020,inner,1774,2011,5958,2020
5958,65,1,4,1,2020,inner,66,2011,5958,2020
5958,93,2,4,2,2020,inner,95,2011,5958,2020
5959,590,41,2,1,2020,inner,631,2011,5959,2020
5959,1292,22,2,2,2020,inner,1314,2011,5959,2020
5959,287,2,2,3,2020,inner,289,2011,5959,2020
5959,398,3,3,1,2020,inner,401,2011,5959,2020
5959,3067,1,3,2,2020,inner,3068,2011,5959,2020
5959,1271,0,3,3,2020,inner,1271,2011,5959,2020
5969,83,3,2,1,2020,inner,86,2011,5969,2020
5969,371,27,2,2,2020,inner,398,2011,5969,2020
5969,199,7,2,3,2020,inner,206,2011,5969,2020
5969,61,3,2,4,2020,inner,64,2011,5969,2020
5969,254,14,3,1,2020,inner,268,2011,5969,2020
5969,1189,18,3,2,2020,inner,1207,2011,5969,2020
5969,645,2,3,3,2020,inner,647,2011,5969,2020
5969,721,0,3,4,2020,inner,721,2011,5969,2020
5969,371,0,4,3,2020,inner,371,2011,5969,2020
5969,1163,0,4,4,2020,inner,1163,2011,5969,2020
5972,3517,260,1,1,2020,inner,3777,2011,5972,2020
5972,11383,328,1,2,2020,inner,11711,2011,5972,2020
5972,9017,223,1,3,2020,inner,9240,2011,5972,2020
5972,1047,8,1,4,2020,inner,1055,2011,5972,2020
5972,6281,179,2,1,2020,inner,6460,2011,5972,2020
5972,20664,322,2,2,2020,inner,20986,2011,5972,2020
5972,9407,140,2,3,2020,inner,9547,2011,5972,2020
5972,576,3,2,4,2020,inner,579,2011,5972,2020
5972,8157,83,3,1,2020,inner,8240,2011,5972,2020
5972,29373,288,3,2,2020,inner,29661,2011,5972,2020
5972,8749,36,3,3,2020,inner,8785,2011,5972,2020
5972,976,0,3,4,2020,inner,976,2011,5972,2020
5972,6766,98,4,1,2020,inner,6864,2011,5972,2020
5972,11632,127,4,2,2020,inner,11759,2011,5972,2020
5972,5582,38,4,3,2020,inner,5620,2011,5972,2020
5972,1760,6,4,4,2020,inner,1766,2011,5972,2020
5972,55,0,4,5,2020,inner,55,2011,5972,2020
6369,233,46,1,1,2020,inner,279,2015,6369,2020
6369,447,71,1,2,2020,inner,518,2015,6369,2020
6369,2399,257,1,3,2020,inner,2656,2015,6369,2020
6369,2861,309,1,4,2020,inner,3170,2015,6369,2020
6369,316,51,1,5,2020,inner,367,2015,6369,2020
6369,61,13,2,1,2020,inner,74,2015,6369,2020
6369,231,25,2,2,2020,inner,256,2015,6369,2020
6369,1145,135,2,3,2020,inner,1280,2015,6369,2020
6369,1308,154,2,4,2020,inner,1462,2015,6369,2020
6369,60,8,2,5,2020,inner,68,2015,6369,2020
6369,188,7,3,2,2020,inner,195,2015,6369,2020
6369,876,92,3,3,2020,inner,968,2015,6369,2020
6369,1023,81,3,4,2020,inner,1104,2015,6369,2020
6369,294,27,4,2,2020,inner,321,2015,6369,2020
